result
"[20072, {21: 4.887449173458543}, [21, 61, 17, 18, 72, 80, 85, 89, 81, 3]]"
"[20073, {67: 3.1436783878931296}, [67, 44, 43, 5, 41, 94, 73, 75, 7, 4]]"
"[20074, {88: 1.5158019704083836}, [88, 81, 96, 23, 76, 29, 24, 57, 45, 40]]"
"[20075, {69: 2.9039695207539}, [69, 61, 48, 46, 47, 25, 51, 63, 64, 7]]"
"[20076, {35: 3.8498095244175614}, [35, 62, 31, 68, 56, 1, 34, 3, 6, 22]]"
"[20077, {35: -0.027425324058124034}, [35, 32, 69, 85, 48, 8, 28, 15, 5, 89]]"
"[20078, {50: 6.565057106130832}, [50, 42, 26, 34, 19, 7, 8, 17, 89, 81]]"
"[20079, {19: -0.10358518171215544}, [19, 52, 57, 43, 89, 72, 91, 88, 97, 76]]"
"[20080, {10: 3.0709973265197528}, [10, 76, 29, 69, 83, 42, 73, 85, 67, 90]]"
"[20081, {62: 4.2082154016818345}, [62, 50, 68, 31, 53, 28, 20, 89, 88, 76]]"
"[20082, {10: 6.660831570086286}, [10, 65, 9, 6, 66, 36, 27, 25, 21, 50]]"
"[20083, {17: -3.891669875844314}, [17, 29, 32, 1, 10, 19, 3, 64, 2, 56]]"
"[20084, {36: 3.292061944585}, [36, 29, 35, 46, 22, 91, 13, 16, 89, 72]]"
"[20085, {53: 2.645777628587372}, [53, 54, 68, 42, 26, 70, 1, 55, 18, 43]]"
"[20086, {28: 0.8973387201523022}, [28, 31, 35, 20, 5, 7, 15, 67, 25, 89]]"
"[20087, {66: 3.7711742868870575}, [66, 29, 28, 31, 48, 6, 42, 46, 26, 43]]"
"[20088, {50: 2.6403921026326387}, [50, 49, 27, 29, 39, 62, 87, 28, 5, 37]]"
"[20089, {35: 0.9851064350638002}, [35, 36, 53, 49, 34, 12, 16, 39, 68, 28]]"
"[20090, {36: 5.852930387811678}, [36, 69, 7, 54, 18, 88, 40, 6, 81, 86]]"
"[20091, {65: 6.589331159544615}, [65, 29, 100, 21, 61, 62, 42, 97, 46, 85]]"
"[20092, {14: 3.03337746774924}, [14, 66, 35, 40, 17, 8, 13, 81, 22, 83]]"
"[20093, {22: 3.758141279305951}, [22, 36, 65, 31, 35, 3, 12, 28, 39, 49]]"
"[20094, {50: -0.06797571938453562}, [50, 61, 7, 31, 21, 13, 12, 18, 16, 44]]"
"[20095, {29: 6.269685435737484}, [29, 21, 32, 25, 1, 40, 70, 47, 51, 23]]"
"[20096, {36: 4.592012296468027}, [36, 32, 65, 42, 29, 48, 8, 15, 89, 93]]"
"[20097, {50: 5.187938285043633}, [50, 62, 32, 46, 66, 27, 34, 68, 10, 40]]"
"[20098, {65: 4.523294213321704}, [65, 27, 53, 35, 1, 25, 52, 2, 93, 13]]"
"[20099, {14: 4.7754324102503745}, [14, 47, 94, 7, 32, 77, 6, 13, 16, 41]]"
"[20100, {68: 2.980694830326662}, [68, 61, 53, 31, 46, 21, 26, 20, 7, 8]]"
"[20101, {32: 5.385690540870751}, [32, 68, 36, 47, 49, 61, 27, 11, 9, 8]]"
"[20102, {36: 4.959025342679152}, [36, 47, 65, 44, 8, 58, 89, 6, 69, 93]]"
"[20103, {27: -0.8092799485292981}, [27, 47, 54, 66, 23, 8, 34, 5, 2, 25]]"
"[20104, {89: 9.294609425274661}, [89, 62, 66, 6, 82, 11, 65, 55, 64, 28]]"
"[20105, {39: 6.199000818925743}, [39, 70, 25, 53, 6, 50, 14, 69, 61, 28]]"
"[20106, {29: 0.8888668831175907}, [29, 32, 68, 35, 84, 34, 10, 25, 73, 23]]"
"[20107, {3: 4.365372978535819}, [3, 39, 31, 2, 36, 35, 61, 6, 66, 28]]"
"[20108, {89: 0.05412424934769966}, [89, 21, 17, 46, 42, 10, 73, 16, 80, 40]]"
"[20109, {69: 2.1910401013046377}, [69, 62, 93, 88, 25, 28, 61, 31, 48, 10]]"
"[20110, {50: 5.3408235677095375}, [50, 42, 12, 14, 38, 48, 34, 52, 9, 30]]"
"[20111, {31: 4.990836597522234}, [31, 65, 35, 25, 45, 48, 38, 3, 17, 47]]"
"[20112, {50: 6.196781418629277}, [50, 81, 80, 39, 76, 69, 98, 46, 12, 25]]"
"[20113, {35: 6.072302455171138}, [35, 14, 66, 42, 8, 51, 25, 30, 65, 31]]"
"[20114, {72: -0.05349385938178847}, [72, 61, 73, 62, 68, 46, 100, 42, 11, 6]]"
"[20115, {36: 3.133729074629442}, [36, 53, 62, 98, 26, 12, 47, 55, 39, 96]]"
"[20116, {53: -1.4921340943135197}, [53, 3, 32, 35, 13, 6, 45, 16, 18, 22]]"
"[20117, {27: 3.662706494870563}, [27, 36, 35, 65, 69, 42, 49, 11, 68, 56]]"
"[20118, {35: 7.2715329261860555}, [35, 50, 93, 21, 38, 6, 92, 94, 96, 95]]"
"[20119, {62: 2.8820293538628294}, [62, 54, 69, 70, 5, 20, 8, 17, 89, 93]]"
"[20120, {89: 4.3200829588308425}, [89, 32, 90, 27, 93, 11, 36, 10, 19, 83]]"
"[20121, {10: -1.2730141666857424}, [10, 27, 69, 66, 35, 40, 25, 26, 89, 94]]"
"[20122, {36: 1.2267455067944895}, [36, 22, 78, 6, 7, 40, 63, 20, 30, 89]]"
"[20123, {62: 5.348346481888568}, [62, 66, 27, 32, 49, 26, 2, 30, 31, 42]]"
"[20124, {80: 2.777807226810733}, [80, 89, 75, 87, 93, 61, 62, 43, 55, 67]]"
"[20125, {54: 1.8645716379406339}, [54, 32, 62, 48, 69, 19, 20, 12, 46, 52]]"
"[20126, {90: 2.012494169632359}, [90, 62, 88, 93, 47, 1, 92, 19, 32, 37]]"
"[20127, {31: 3.9988097794989264}, [31, 49, 65, 12, 45, 34, 5, 52, 30, 24]]"
"[20128, {54: 8.418888836422429}, [54, 56, 36, 9, 52, 4, 60, 24, 44, 57]]"
"[20129, {29: 8.15343100079155}, [29, 42, 65, 26, 32, 54, 68, 1, 10, 55]]"
"[20130, {57: 4.176102528756036}, [57, 27, 69, 26, 53, 61, 66, 4, 6, 32]]"
"[20131, {11: 4.860821790475991}, [11, 12, 54, 6, 14, 49, 22, 28, 19, 20]]"
"[20132, {22: 6.628841873986741}, [22, 6, 35, 27, 66, 34, 36, 29, 63, 18]]"
"[20133, {29: 5.066474649492184}, [29, 35, 69, 31, 54, 98, 65, 3, 12, 92]]"
"[20134, {87: -0.20695756328653792}, [87, 75, 15, 10, 69, 57, 44, 54, 20, 37]]"
"[20135, {15: -0.8911406339008172}, [15, 29, 62, 49, 8, 66, 19, 6, 12, 70]]"
"[20136, {65: 5.8397060324985155}, [65, 14, 100, 98, 61, 39, 12, 93, 87, 46]]"
"[20137, {10: 5.628598204886848}, [10, 62, 68, 43, 66, 63, 69, 95, 8, 50]]"
"[20138, {48: 2.1320387357057142}, [48, 22, 56, 28, 7, 77, 20, 15, 4, 18]]"
"[20139, {36: 4.337027247928426}, [36, 27, 53, 1, 49, 56, 80, 100, 63, 20]]"
"[20140, {29: 3.713417700159431}, [29, 49, 21, 69, 54, 68, 56, 38, 45, 89]]"
"[20141, {10: 0.9619718642654864}, [10, 36, 5, 55, 40, 31, 49, 65, 69, 48]]"
"[20142, {50: 6.9067025143417276}, [50, 49, 68, 48, 11, 81, 78, 91, 26, 63]]"
"[20143, {35: 1.891403397977211}, [35, 29, 66, 69, 42, 31, 26, 62, 68, 70]]"
"[20144, {73: 6.39689470087564}, [73, 12, 40, 26, 42, 70, 52, 100, 50, 91]]"
"[20145, {27: 1.7596286635798324}, [27, 31, 66, 78, 19, 34, 13, 11, 5, 7]]"
"[20146, {6: 2.762810264338401}, [6, 39, 32, 65, 12, 19, 62, 29, 68, 7]]"
"[20147, {21: 7.26526104214181}, [21, 53, 29, 49, 14, 42, 22, 38, 45, 70]]"
"[20148, {1: 3.32550786401064}, [1, 27, 3, 38, 53, 23, 44, 41, 66, 49]]"
"[20149, {22: 5.81195095956677}, [22, 14, 47, 32, 25, 56, 63, 100, 1, 5]]"
"[20150, {29: 4.223127084337149}, [29, 68, 21, 56, 28, 22, 48, 8, 18, 20]]"
"[20151, {54: 3.1397868111073404}, [54, 27, 61, 65, 39, 56, 19, 89, 93, 83]]"
"[20152, {57: 3.767688383211753}, [57, 67, 43, 4, 70, 33, 59, 26, 53, 69]]"
"[20153, {19: 3.7772213871508735}, [19, 36, 50, 47, 38, 61, 11, 21, 58, 89]]"
"[20154, {72: 5.224307804682869}, [72, 54, 89, 65, 21, 83, 39, 69, 81, 45]]"
"[20155, {53: 4.710209805989196}, [53, 42, 36, 35, 83, 76, 39, 93, 34, 88]]"
"[20156, {35: 3.682898565645778}, [35, 38, 10, 69, 27, 22, 12, 45, 19, 65]]"
"[20157, {10: 2.628435343546328}, [10, 65, 21, 64, 23, 51, 19, 15, 14, 20]]"
"[20158, {27: 6.709075644157716}, [27, 68, 89, 93, 46, 81, 78, 77, 34, 11]]"
"[20159, {53: 4.589841125285179}, [53, 50, 32, 65, 61, 17, 98, 89, 6, 47]]"
"[20160, {42: 7.202854349407378}, [42, 34, 26, 39, 79, 25, 76, 69, 49, 32]]"
"[20161, {61: 3.981723054952215}, [61, 32, 49, 47, 29, 88, 93, 25, 14, 18]]"
"[20162, {23: -1.3180094806229852}, [23, 67, 41, 46, 50, 48, 45, 57, 28, 70]]"
"[20163, {60: 4.660231477138726}, [60, 67, 9, 86, 64, 57, 37, 27, 13, 34]]"
"[20164, {18: 2.437510674384882}, [18, 54, 23, 66, 48, 19, 27, 42, 61, 41]]"
"[20165, {61: 4.951884182000541}, [61, 86, 11, 92, 18, 54, 97, 99, 28, 83]]"
"[20166, {29: 5.713800740067167}, [29, 69, 31, 49, 39, 62, 56, 68, 10, 48]]"
"[20167, {65: 4.547791372065648}, [65, 31, 47, 76, 29, 59, 13, 89, 72, 6]]"
"[20168, {1: 5.087836977579645}, [1, 10, 29, 22, 28, 48, 7, 49, 15, 12]]"
"[20169, {72: 4.298320493592473}, [72, 12, 19, 80, 18, 96, 73, 79, 22, 5]]"
"[20170, {42: 6.8251053930304035}, [42, 68, 65, 46, 19, 84, 7, 20, 17, 18]]"
"[20171, {50: 6.329240647744323}, [50, 62, 68, 91, 92, 6, 14, 10, 52, 16]]"
"[20172, {32: 2.44017676327515}, [32, 27, 66, 53, 65, 68, 28, 7, 20, 15]]"
"[20173, {62: 2.240249091705037}, [62, 38, 29, 19, 18, 55, 9, 24, 13, 89]]"
"[20174, {10: 3.073619238497099}, [10, 66, 32, 68, 69, 53, 54, 21, 18, 8]]"
"[20175, {68: 6.428533835033283}, [68, 35, 36, 61, 66, 42, 47, 11, 82, 45]]"
"[20176, {50: 4.64042761109498}, [50, 36, 49, 61, 21, 12, 28, 7, 5, 18]]"
"[20177, {22: 3.8245544061582026}, [22, 69, 46, 32, 68, 20, 1, 52, 3, 100]]"
"[20178, {42: 7.059027001483962}, [42, 29, 35, 53, 62, 27, 69, 45, 70, 5]]"
"[20179, {62: 2.86455944596616}, [62, 49, 69, 10, 56, 38, 14, 42, 26, 22]]"
"[20180, {27: 0.5287666661151782}, [27, 53, 15, 56, 38, 18, 88, 81, 78, 83]]"
"[20181, {22: 9.50063556435147}, [22, 54, 32, 39, 53, 38, 26, 63, 55, 16]]"
"[20182, {76: 8.297454765267227}, [76, 54, 96, 95, 17, 26, 2, 60, 13, 45]]"
"[20183, {14: 9.071957455810185}, [14, 26, 47, 68, 34, 28, 6, 61, 62, 51]]"
"[20184, {49: 4.085119135413355}, [49, 27, 53, 54, 52, 12, 19, 41, 2, 3]]"
"[20185, {27: 3.844097170523498}, [27, 69, 66, 5, 84, 65, 45, 12, 14, 55]]"
"[20186, {53: 2.306336531378052}, [53, 54, 61, 49, 11, 68, 72, 76, 21, 100]]"
"[20187, {100: 2.6681436916610504}, [100, 88, 32, 94, 28, 54, 90, 3, 15, 40]]"
"[20188, {36: 5.7868980875750395}, [36, 27, 39, 5, 65, 64, 34, 18, 59, 4]]"
"[20189, {29: 8.59366774297539}, [29, 22, 34, 45, 49, 47, 54, 68, 6, 62]]"
"[20190, {5: 7.323398803882856}, [5, 85, 84, 39, 53, 33, 88, 32, 40, 49]]"
"[20191, {29: 6.26789867262543}, [29, 7, 11, 65, 49, 14, 53, 52, 89, 31]]"
"[20192, {29: 4.4204348660744675}, [29, 50, 27, 31, 88, 54, 100, 93, 62, 42]]"
"[20193, {68: 1.0156157626143771}, [68, 94, 60, 8, 95, 19, 28, 73, 90, 18]]"
"[20194, {27: 9.165349196095931}, [27, 69, 53, 49, 50, 66, 29, 48, 38, 52]]"
"[20195, {11: 7.658629407275084}, [11, 66, 6, 28, 42, 68, 47, 70, 30, 97]]"
"[20196, {65: 1.5837940994934574}, [65, 10, 68, 49, 91, 14, 39, 3, 97, 12]]"
"[20197, {21: 5.059048257316759}, [21, 35, 45, 32, 69, 19, 55, 43, 64, 9]]"
"[20198, {8: -3.734256108634753}, [8, 97, 36, 32, 65, 2, 100, 60, 42, 61]]"
"[20199, {31: 5.0133169213794035}, [31, 21, 53, 68, 69, 28, 62, 14, 34, 38]]"
"[20200, {36: 0.13071279269421654}, [36, 11, 2, 62, 56, 49, 68, 92, 19, 22]]"
"[20201, {89: 4.923191174438043}, [89, 100, 73, 66, 22, 76, 50, 47, 85, 46]]"
"[20202, {53: 2.7942832832972293}, [53, 49, 88, 35, 87, 96, 81, 95, 73, 99]]"
"[20203, {88: 4.735605635404671}, [88, 93, 76, 7, 98, 63, 5, 56, 69, 14]]"
"[20204, {89: 6.789906046353964}, [89, 76, 92, 97, 93, 94, 83, 84, 88, 54]]"
"[20205, {27: 5.315059779177619}, [27, 50, 69, 42, 20, 5, 43, 41, 16, 72]]"
"[20206, {83: 6.148842914388073}, [83, 80, 54, 73, 61, 93, 62, 11, 47, 46]]"
"[20207, {83: 6.472278415229321}, [83, 80, 53, 36, 26, 35, 73, 69, 75, 68]]"
"[20208, {14: 6.491172583344061}, [14, 89, 12, 49, 61, 52, 63, 62, 13, 15]]"
"[20209, {32: 5.189833030879165}, [32, 36, 26, 61, 25, 2, 45, 52, 3, 18]]"
"[20210, {45: 6.152048683168369}, [45, 66, 12, 21, 42, 26, 19, 65, 5, 17]]"
"[20211, {14: 7.179986671056147}, [14, 50, 48, 81, 41, 15, 31, 61, 21, 100]]"
"[20212, {53: 5.340177551910654}, [53, 11, 40, 1, 48, 39, 10, 17, 64, 41]]"
"[20213, {50: 6.5126326445848175}, [50, 42, 65, 47, 46, 48, 99, 2, 30, 20]]"
"[20214, {32: 1.3214146356286722}, [32, 53, 29, 89, 27, 31, 66, 17, 56, 10]]"
"[20215, {29: 3.96152223143236}, [29, 50, 36, 2, 8, 27, 38, 3, 66, 57]]"
"[20216, {32: 5.608970356364015}, [32, 35, 66, 88, 92, 47, 48, 18, 8, 71]]"
"[20217, {54: 5.662739474779665}, [54, 22, 21, 39, 46, 36, 29, 28, 65, 45]]"
"[20218, {9: 6.857961750977702}, [9, 43, 98, 55, 92, 4, 72, 84, 37, 76]]"
"[20219, {53: 4.345575163229292}, [53, 31, 35, 17, 8, 30, 15, 18, 16, 100]]"
"[20220, {50: 4.110302511786763}, [50, 72, 29, 49, 54, 11, 56, 41, 7, 15]]"
"[20221, {36: 2.9183689650350146}, [36, 65, 14, 25, 84, 82, 100, 96, 99, 74]]"
"[20222, {31: 1.403188163024843}, [31, 27, 11, 50, 22, 53, 36, 94, 59, 13]]"
"[20223, {32: 4.831310504966949}, [32, 56, 49, 65, 7, 21, 5, 14, 19, 16]]"
"[20224, {31: 6.841020439352029}, [31, 29, 65, 50, 53, 66, 68, 15, 52, 80]]"
"[20225, {61: 1.5540886218408418}, [61, 11, 29, 6, 21, 87, 49, 3, 56, 34]]"
"[20226, {35: 6.708672683895305}, [35, 49, 11, 68, 28, 40, 1, 63, 3, 59]]"
"[20227, {53: 3.8189614762665394}, [53, 89, 78, 62, 69, 93, 68, 81, 11, 45]]"
"[20228, {61: 3.902979766687769}, [61, 31, 14, 78, 36, 68, 66, 56, 29, 19]]"
"[20229, {50: 6.85115632439999}, [50, 69, 19, 31, 11, 18, 15, 58, 89, 90]]"
"[20230, {65: 3.940707185042525}, [65, 66, 56, 61, 47, 22, 51, 3, 45, 19]]"
"[20231, {94: 3.9315386506453214}, [94, 95, 82, 90, 92, 23, 55, 85, 68, 45]]"
"[20232, {50: -0.5797142607895821}, [50, 31, 35, 32, 6, 65, 49, 17, 12, 26]]"
"[20233, {42: 0.8531172132884678}, [42, 27, 36, 93, 72, 26, 48, 39, 45, 5]]"
"[20234, {29: 6.07836545901797}, [29, 42, 49, 65, 31, 22, 19, 14, 47, 12]]"
"[20235, {78: 6.257782210584143}, [78, 76, 77, 28, 95, 50, 99, 26, 46, 56]]"
"[20236, {10: 3.2081943286063623}, [10, 1, 29, 2, 96, 57, 51, 43, 38, 52]]"
"[20237, {50: 6.606557006449133}, [50, 66, 76, 73, 87, 100, 34, 39, 52, 75]]"
"[20238, {27: -0.3235753679799316}, [27, 40, 61, 32, 62, 5, 89, 100, 97, 72]]"
"[20239, {53: 4.811946783192197}, [53, 21, 65, 54, 12, 34, 52, 70, 38, 55]]"
"[20240, {76: 1.9049247946488017}, [76, 89, 92, 68, 86, 27, 96, 69, 79, 38]]"
"[20241, {36: 3.3313057473627916}, [36, 42, 66, 34, 78, 22, 5, 55, 8, 13]]"
"[20242, {28: 3.4857683996466657}, [28, 60, 85, 83, 56, 37, 12, 34, 98, 18]]"
"[20243, {65: 6.20822768795967}, [65, 68, 62, 28, 18, 100, 81, 98, 83, 72]]"
"[20244, {21: 5.912726959676232}, [21, 31, 32, 12, 47, 16, 14, 72, 83, 81]]"
"[20245, {34: 1.5780525648980972}, [34, 53, 52, 69, 22, 35, 27, 40, 98, 83]]"
"[20246, {21: 1.729157226539518}, [21, 5, 31, 12, 3, 68, 26, 8, 41, 23]]"
"[20247, {77: 7.5086674059244425}, [77, 90, 66, 83, 61, 32, 30, 12, 85, 34]]"
"[20248, {89: 5.25274891600535}, [89, 76, 78, 100, 31, 85, 97, 32, 98, 61]]"
"[20249, {21: 2.7183977358410862}, [21, 39, 56, 14, 40, 69, 12, 46, 61, 70]]"
"[20250, {28: 8.22562559050778}, [28, 68, 69, 26, 67, 56, 22, 42, 30, 2]]"
"[20251, {22: 8.300305899933225}, [22, 38, 34, 24, 42, 59, 6, 39, 60, 2]]"
"[20252, {54: 3.463336399500035}, [54, 66, 99, 27, 67, 19, 80, 45, 46, 23]]"
"[20253, {69: 4.53684045989394}, [69, 45, 97, 5, 15, 72, 34, 26, 81, 92]]"
"[20254, {88: 4.048441455564884}, [88, 81, 91, 87, 11, 49, 53, 40, 79, 31]]"
"[20255, {14: 2.468604911990775}, [14, 53, 21, 38, 17, 67, 20, 24, 57, 51]]"
"[20256, {95: 0.860027843791564}, [95, 38, 25, 36, 3, 29, 64, 12, 35, 99]]"
"[20257, {53: 3.139651669477642}, [53, 62, 68, 65, 66, 47, 28, 11, 26, 56]]"
"[20258, {27: -3.2403808802706586}, [27, 36, 80, 32, 65, 49, 61, 35, 5, 56]]"
"[20259, {10: 5.581803917610932}, [10, 52, 27, 53, 15, 48, 24, 37, 30, 16]]"
"[20260, {50: 3.677743866714863}, [50, 31, 62, 47, 28, 48, 26, 56, 87, 86]]"
"[20261, {36: 3.5777482872117266}, [36, 35, 32, 5, 65, 21, 49, 31, 56, 48]]"
"[20262, {54: 3.758182103847988}, [54, 61, 5, 21, 60, 17, 39, 25, 37, 4]]"
"[20263, {28: 7.506503905199482}, [28, 89, 87, 50, 90, 61, 29, 76, 31, 97]]"
"[20264, {35: 4.4156297663914765}, [35, 27, 32, 66, 69, 40, 19, 56, 89, 76]]"
"[20265, {50: 4.647399133945762}, [50, 32, 53, 69, 11, 71, 22, 33, 34, 41]]"
"[20266, {21: 3.038098487440463}, [21, 98, 31, 42, 72, 26, 51, 39, 22, 97]]"
"[20267, {50: 4.188711762569252}, [50, 66, 49, 45, 46, 10, 47, 6, 64, 23]]"
"[20268, {65: 5.119362204205891}, [65, 69, 54, 2, 46, 66, 7, 22, 12, 25]]"
"[20269, {21: 8.447653419736543}, [21, 61, 32, 50, 14, 34, 45, 47, 81, 40]]"
"[20270, {32: 5.723761935677887}, [32, 27, 36, 50, 11, 12, 63, 19, 56, 38]]"
"[20271, {49: 2.190642901888285}, [49, 8, 47, 13, 29, 20, 65, 41, 86, 94]]"
"[20272, {100: 1.487601046921325}, [100, 61, 80, 75, 98, 32, 79, 68, 66, 45]]"
"[20273, {29: 6.717479539686193}, [29, 27, 35, 53, 69, 32, 26, 46, 83, 2]]"
"[20274, {68: 1.656981508482605}, [68, 27, 49, 56, 66, 46, 12, 15, 21, 14]]"
"[20275, {6: -2.2162304050726744}, [6, 17, 83, 42, 62, 18, 40, 26, 67, 22]]"
"[20276, {62: 3.3833662053043008}, [62, 30, 39, 55, 71, 29, 17, 67, 15, 16]]"
"[20277, {69: 5.063651094909053}, [69, 49, 46, 14, 38, 92, 19, 20, 7, 16]]"
"[20278, {83: 2.3911849302838304}, [83, 92, 72, 50, 21, 35, 88, 62, 42, 20]]"
"[20279, {28: 2.4960243535756836}, [28, 48, 70, 67, 45, 69, 41, 29, 2, 20]]"
"[20280, {62: 4.382578669269855}, [62, 28, 7, 8, 54, 23, 70, 17, 21, 58]]"
"[20281, {50: 2.6727097920414202}, [50, 36, 62, 68, 38, 1, 61, 23, 12, 31]]"
"[20282, {70: 3.1923905627393383}, [70, 77, 23, 32, 61, 6, 43, 45, 59, 60]]"
"[20283, {47: 5.783443697480918}, [47, 48, 82, 89, 72, 32, 69, 45, 35, 53]]"
"[20284, {48: 0.8918514082609602}, [48, 49, 90, 63, 32, 60, 3, 35, 8, 34]]"
"[20285, {50: 3.7574181369728854}, [50, 78, 76, 29, 40, 88, 97, 22, 36, 93]]"
"[20286, {35: 3.112319392630467}, [35, 25, 51, 39, 36, 69, 32, 54, 85, 10]]"
"[20287, {68: 3.256687495414668}, [68, 62, 32, 54, 27, 48, 61, 23, 65, 39]]"
"[20288, {27: -0.5643960036337958}, [27, 88, 54, 1, 8, 55, 5, 96, 48, 40]]"
"[20289, {31: 5.383621403470204}, [31, 21, 45, 87, 34, 86, 43, 23, 64, 2]]"
"[20290, {27: -3.659014938775775}, [27, 95, 17, 31, 61, 21, 5, 48, 40, 52]]"
"[20291, {68: 3.549850923396728}, [68, 53, 6, 35, 59, 69, 38, 55, 70, 46]]"
"[20292, {29: 10.0}, [29, 50, 56, 26, 34, 87, 81, 70, 97, 80]]"
"[20293, {29: 3.5560729481561935}, [29, 69, 32, 21, 11, 87, 42, 46, 55, 14]]"
"[20294, {53: 5.290412451337417}, [53, 34, 12, 54, 49, 66, 23, 68, 60, 13]]"
"[20295, {12: 4.013552956868549}, [12, 27, 66, 47, 56, 19, 70, 3, 1, 18]]"
"[20296, {32: 4.168854855721283}, [32, 49, 14, 61, 64, 72, 3, 7, 12, 25]]"
"[20297, {36: 2.358551062562624}, [36, 69, 62, 56, 35, 32, 49, 22, 46, 26]]"
"[20298, {36: 1.7906677050872948}, [36, 62, 87, 15, 46, 13, 17, 89, 1, 10]]"
"[20299, {35: 3.394917907353161}, [35, 65, 56, 76, 61, 46, 11, 68, 39, 52]]"
"[20300, {35: 1.236175986919164}, [35, 93, 1, 3, 66, 24, 72, 47, 2, 90]]"
"[20301, {29: 5.569516841530604}, [29, 31, 61, 5, 49, 18, 96, 19, 6, 89]]"
"[20302, {36: 7.962134454457763}, [36, 89, 66, 32, 60, 61, 88, 69, 85, 40]]"
"[20303, {11: 6.225471614741442}, [11, 12, 46, 3, 25, 53, 32, 21, 68, 60]]"
"[20304, {73: 4.652037025055808}, [73, 83, 88, 8, 64, 86, 60, 63, 10, 55]]"
"[20305, {36: 4.5892200957227605}, [36, 32, 89, 6, 84, 88, 78, 47, 76, 77]]"
"[20306, {10: 7.624365559315712}, [10, 45, 60, 25, 41, 37, 21, 29, 62, 53]]"
"[20307, {92: 5.530115684703416}, [92, 77, 86, 50, 79, 32, 49, 35, 47, 80]]"
"[20308, {36: 4.681595935702372}, [36, 35, 27, 32, 53, 61, 47, 28, 64, 40]]"
"[20309, {88: -5.181390189803934}, [88, 32, 17, 89, 76, 87, 91, 72, 93, 83]]"
"[20310, {27: 2.830766729026376}, [27, 35, 21, 29, 49, 1, 25, 28, 24, 7]]"
"[20311, {36: 3.8023500002457027}, [36, 66, 29, 89, 6, 47, 80, 73, 78, 93]]"
"[20312, {32: 6.677825153372705}, [32, 53, 35, 5, 61, 17, 21, 7, 42, 88]]"
"[20313, {27: 5.112056002332935}, [27, 53, 35, 68, 40, 70, 18, 13, 16, 72]]"
"[20314, {53: 6.123536963792501}, [53, 69, 12, 47, 31, 11, 88, 40, 30, 55]]"
"[20315, {56: 2.6972944710620017}, [56, 25, 69, 45, 36, 2, 59, 64, 55, 67]]"
"[20316, {50: 4.97254233401234}, [50, 69, 23, 53, 28, 46, 63, 96, 47, 19]]"
"[20317, {80: 5.452323340443809}, [80, 36, 72, 93, 88, 6, 62, 96, 52, 42]]"
"[20318, {69: 0.8242437673194122}, [69, 65, 38, 5, 48, 26, 14, 51, 67, 63]]"
"[20319, {68: 7.2780313742699105}, [68, 75, 89, 66, 26, 53, 56, 22, 45, 38]]"
"[20320, {27: 0.555418647376615}, [27, 36, 11, 78, 81, 23, 93, 87, 53, 39]]"
"[20321, {36: 4.456482870810408}, [36, 31, 49, 62, 7, 18, 48, 19, 89, 93]]"
"[20322, {66: 8.689020856323474}, [66, 27, 48, 19, 45, 46, 63, 22, 88, 65]]"
"[20323, {27: 1.801624083280854}, [27, 49, 62, 88, 1, 14, 93, 53, 28, 26]]"
"[20324, {65: 4.254253977066954}, [65, 26, 21, 97, 2, 55, 23, 39, 5, 40]]"
"[20325, {35: 3.3906474243141016}, [35, 7, 39, 2, 1, 34, 49, 97, 26, 8]]"
"[20326, {32: 6.839770572728538}, [32, 49, 61, 42, 5, 6, 94, 45, 74, 67]]"
"[20327, {91: 3.503862436428882}, [91, 36, 53, 49, 27, 63, 37, 44, 3, 61]]"
"[20328, {50: 5.29109049703372}, [50, 29, 35, 1, 61, 5, 65, 46, 62, 6]]"
"[20329, {21: 4.759400683130453}, [21, 12, 49, 47, 69, 59, 22, 38, 24, 33]]"
"[20330, {48: 5.553999101689708}, [48, 36, 32, 40, 5, 38, 22, 91, 23, 2]]"
"[20331, {68: 2.0642233404636094}, [68, 28, 48, 84, 23, 18, 56, 8, 15, 25]]"
"[20332, {36: 6.512898547057415}, [36, 67, 10, 27, 22, 49, 68, 42, 44, 57]]"
"[20333, {62: -0.4498618155034215}, [62, 29, 49, 65, 40, 45, 56, 39, 14, 89]]"
"[20334, {27: 3.5247122381351947}, [27, 53, 32, 66, 7, 62, 94, 21, 65, 55]]"
"[20335, {32: 2.6099611796156346}, [32, 19, 6, 53, 35, 23, 29, 1, 39, 41]]"
"[20336, {65: 4.610899185307118}, [65, 21, 34, 36, 66, 38, 10, 55, 1, 75]]"
"[20337, {73: 4.523885350638879}, [73, 78, 66, 12, 29, 38, 42, 92, 22, 23]]"
"[20338, {54: 7.35410568032105}, [54, 66, 21, 11, 73, 40, 19, 5, 17, 13]]"
"[20339, {62: -2.108090823071605}, [62, 87, 32, 13, 38, 31, 46, 89, 94, 95]]"
"[20340, {69: 3.700135256444739}, [69, 14, 17, 8, 72, 89, 40, 55, 87, 80]]"
"[20341, {27: -0.25089200888606356}, [27, 42, 31, 61, 19, 48, 89, 76, 72, 87]]"
"[20342, {50: 4.264262796571361}, [50, 48, 68, 36, 69, 66, 21, 31, 26, 40]]"
"[20343, {21: 5.653076458340361}, [21, 14, 11, 78, 56, 45, 70, 10, 33, 67]]"
